Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lagos,PM2.5 - Principal,2021-06-17 05:00 AM,2021,06,17,05,56.4,151,Unhealthy,57.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 06:00 AM,2021,06,17,06,59.0,153,Unhealthy,66.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 07:00 AM,2021,06,17,07,59.4,153,Unhealthy,60.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 08:00 AM,2021,06,17,08,61.4,154,Unhealthy,67.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 09:00 AM,2021,06,17,09,64.2,155,Unhealthy,70.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 10:00 AM,2021,06,17,10,61.8,154,Unhealthy,55.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 11:00 AM,2021,06,17,11,61.5,154,Unhealthy,60.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 12:00 PM,2021,06,17,12,57.2,152,Unhealthy,47.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 01:00 PM,2021,06,17,13,55.6,151,Unhealthy,52.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 02:00 PM,2021,06,17,14,55.7,151,Unhealthy,55.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 03:00 PM,2021,06,17,15,55.8,151,Unhealthy,56.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 04:00 PM,2021,06,17,16,55.9,151,Unhealthy,56.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 05:00 PM,2021,06,17,17,55.4,150,Unhealthy for Sensitive Groups,54.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 06:00 PM,2021,06,17,18,53.7,146,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 07:00 PM,2021,06,17,19,54.3,147,Unhealthy for Sensitive Groups,55.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 08:00 PM,2021,06,17,20,52.9,144,Unhealthy for Sensitive Groups,49.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 09:00 PM,2021,06,17,21,54.2,147,Unhealthy for Sensitive Groups,57.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 10:00 PM,2021,06,17,22,54.4,148,Unhealthy for Sensitive Groups,55.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-17 11:00 PM,2021,06,17,23,53.8,146,Unhealthy for Sensitive Groups,52.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 12:00 AM,2021,06,18,00,54.4,148,Unhealthy for Sensitive Groups,56.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 01:00 AM,2021,06,18,01,55.2,150,Unhealthy for Sensitive Groups,58.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 02:00 AM,2021,06,18,02,55.5,151,Unhealthy,57.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 03:00 AM,2021,06,18,03,54.9,149,Unhealthy for Sensitive Groups,52.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 04:00 AM,2021,06,18,04,53.9,146,Unhealthy for Sensitive Groups,49.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 05:00 AM,2021,06,18,05,53.2,145,Unhealthy for Sensitive Groups,50.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 06:00 AM,2021,06,18,06,54.1,147,Unhealthy for Sensitive Groups,57.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 07:00 AM,2021,06,18,07,55.7,151,Unhealthy,61.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 08:00 AM,2021,06,18,08,56.1,151,Unhealthy,57.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 09:00 AM,2021,06,18,09,55.4,150,Unhealthy for Sensitive Groups,52.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 10:00 AM,2021,06,18,10,57.1,152,Unhealthy,62.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 11:00 AM,2021,06,18,11,58.0,152,Unhealthy,60.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 12:00 PM,2021,06,18,12,58.0,152,Unhealthy,58.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 01:00 PM,2021,06,18,13,58.7,153,Unhealthy,60.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 02:00 PM,2021,06,18,14,58.7,153,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Lagos,PM2.5 - Principal,2021-06-18 04:00 PM,2021,06,18,16,-999.0,-999,N/A,47.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 05:00 PM,2021,06,18,17,53.6,146,Unhealthy for Sensitive Groups,50.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 06:00 PM,2021,06,18,18,53.2,145,Unhealthy for Sensitive Groups,52.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 07:00 PM,2021,06,18,19,52.8,144,Unhealthy for Sensitive Groups,52.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 08:00 PM,2021,06,18,20,53.4,145,Unhealthy for Sensitive Groups,55.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 09:00 PM,2021,06,18,21,54.9,149,Unhealthy for Sensitive Groups,58.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 10:00 PM,2021,06,18,22,55.5,151,Unhealthy,58.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-18 11:00 PM,2021,06,18,23,56.3,151,Unhealthy,58.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 12:00 AM,2021,06,19,00,56.4,151,Unhealthy,56.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 01:00 AM,2021,06,19,01,52.6,143,Unhealthy for Sensitive Groups,42.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 02:00 AM,2021,06,19,02,54.2,147,Unhealthy for Sensitive Groups,58.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 03:00 AM,2021,06,19,03,55.3,150,Unhealthy for Sensitive Groups,58.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 04:00 AM,2021,06,19,04,55.6,151,Unhealthy,56.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 05:00 AM,2021,06,19,05,56.7,152,Unhealthy,59.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 06:00 AM,2021,06,19,06,56.9,152,Unhealthy,57.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 07:00 AM,2021,06,19,07,56.5,152,Unhealthy,55.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 08:00 AM,2021,06,19,08,56.4,151,Unhealthy,56.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 09:00 AM,2021,06,19,09,55.1,149,Unhealthy for Sensitive Groups,51.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 10:00 AM,2021,06,19,10,57.9,152,Unhealthy,63.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 11:00 AM,2021,06,19,11,58.1,152,Unhealthy,58.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 12:00 PM,2021,06,19,12,56.9,152,Unhealthy,54.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 01:00 PM,2021,06,19,13,56.7,152,Unhealthy,55.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 02:00 PM,2021,06,19,14,57.2,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 03:00 PM,2021,06,19,15,57.5,152,Unhealthy,58.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 04:00 PM,2021,06,19,16,57.4,152,Unhealthy,56.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 05:00 PM,2021,06,19,17,56.4,151,Unhealthy,53.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 06:00 PM,2021,06,19,18,56.1,151,Unhealthy,54.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 07:00 PM,2021,06,19,19,56.3,151,Unhealthy,57.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 08:00 PM,2021,06,19,20,56.3,151,Unhealthy,56.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 09:00 PM,2021,06,19,21,56.6,152,Unhealthy,57.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 10:00 PM,2021,06,19,22,56.0,151,Unhealthy,53.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-19 11:00 PM,2021,06,19,23,56.1,151,Unhealthy,57.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 12:00 AM,2021,06,20,00,54.5,148,Unhealthy for Sensitive Groups,48.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 01:00 AM,2021,06,20,01,54.3,147,Unhealthy for Sensitive Groups,53.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 02:00 AM,2021,06,20,02,54.9,149,Unhealthy for Sensitive Groups,57.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 03:00 AM,2021,06,20,03,55.3,150,Unhealthy for Sensitive Groups,57.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 04:00 AM,2021,06,20,04,55.8,151,Unhealthy,58.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 05:00 AM,2021,06,20,05,55.1,149,Unhealthy for Sensitive Groups,51.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 06:00 AM,2021,06,20,06,55.9,151,Unhealthy,59.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 07:00 AM,2021,06,20,07,54.7,148,Unhealthy for Sensitive Groups,50.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 08:00 AM,2021,06,20,08,55.5,151,Unhealthy,58.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 09:00 AM,2021,06,20,09,56.7,152,Unhealthy,60.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-20 10:00 AM,2021,06,20,10,56.7,152,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Lagos,PM2.5 - Principal,2021-06-21 03:00 PM,2021,06,21,15,-999.0,-999,N/A,18.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-21 04:00 PM,2021,06,21,16,15.5,58,Moderate,13.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-21 05:00 PM,2021,06,21,17,13.6,54,Moderate,11.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-21 06:00 PM,2021,06,21,18,13.6,54,Moderate,13.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-21 07:00 PM,2021,06,21,19,13.8,55,Moderate,14.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-21 08:00 PM,2021,06,21,20,16.5,60,Moderate,20.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-21 09:00 PM,2021,06,21,21,14.8,57,Moderate,12.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-21 10:00 PM,2021,06,21,22,13.6,54,Moderate,12.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-21 11:00 PM,2021,06,21,23,14.6,56,Moderate,16.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 12:00 AM,2021,06,22,00,19.4,66,Moderate,24.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 01:00 AM,2021,06,22,01,28.0,84,Moderate,36.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 02:00 AM,2021,06,22,02,31.5,92,Moderate,35.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 03:00 AM,2021,06,22,03,42.0,117,Unhealthy for Sensitive Groups,52.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 04:00 AM,2021,06,22,04,51.9,141,Unhealthy for Sensitive Groups,61.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 05:00 AM,2021,06,22,05,46.0,127,Unhealthy for Sensitive Groups,40.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 06:00 AM,2021,06,22,06,59.0,153,Unhealthy,71.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 07:00 AM,2021,06,22,07,64.0,155,Unhealthy,69.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 08:00 AM,2021,06,22,08,59.0,153,Unhealthy,54.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 09:00 AM,2021,06,22,09,59.8,153,Unhealthy,60.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 10:00 AM,2021,06,22,10,52.4,143,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 11:00 AM,2021,06,22,11,44.0,122,Unhealthy for Sensitive Groups,35.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 12:00 PM,2021,06,22,12,33.2,95,Moderate,22.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 01:00 PM,2021,06,22,13,29.0,87,Moderate,24.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 02:00 PM,2021,06,22,14,26.4,81,Moderate,23.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 03:00 PM,2021,06,22,15,22.4,73,Moderate,18.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 04:00 PM,2021,06,22,16,20.5,69,Moderate,18.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 05:00 PM,2021,06,22,17,22.5,73,Moderate,24.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 06:00 PM,2021,06,22,18,21.9,72,Moderate,21.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 07:00 PM,2021,06,22,19,32.1,93,Moderate,42.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 08:00 PM,2021,06,22,20,29.8,88,Moderate,27.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 09:00 PM,2021,06,22,21,30.0,89,Moderate,30.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 10:00 PM,2021,06,22,22,33.1,95,Moderate,36.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-22 11:00 PM,2021,06,22,23,27.4,83,Moderate,21.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 12:00 AM,2021,06,23,00,27.4,83,Moderate,27.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 01:00 AM,2021,06,23,01,26.0,80,Moderate,24.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 02:00 AM,2021,06,23,02,27.9,84,Moderate,29.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 03:00 AM,2021,06,23,03,28.3,85,Moderate,28.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 04:00 AM,2021,06,23,04,30.6,90,Moderate,33.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 05:00 AM,2021,06,23,05,33.5,96,Moderate,36.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 06:00 AM,2021,06,23,06,34.0,97,Moderate,34.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 07:00 AM,2021,06,23,07,32.3,93,Moderate,30.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 08:00 AM,2021,06,23,08,32.5,94,Moderate,32.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 09:00 AM,2021,06,23,09,32.5,94,Moderate,32.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 10:00 AM,2021,06,23,10,35.6,101,Unhealthy for Sensitive Groups,39.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 11:00 AM,2021,06,23,11,33.5,96,Moderate,30.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 12:00 PM,2021,06,23,12,28.9,86,Moderate,22.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 01:00 PM,2021,06,23,13,22.2,72,Moderate,16.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 02:00 PM,2021,06,23,14,22.8,74,Moderate,23.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 03:00 PM,2021,06,23,15,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 04:00 PM,2021,06,23,16,18.8,65,Moderate,17.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 05:00 PM,2021,06,23,17,21.0,70,Moderate,23.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 06:00 PM,2021,06,23,18,19.7,67,Moderate,18.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 07:00 PM,2021,06,23,19,20.5,69,Moderate,21.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 08:00 PM,2021,06,23,20,20.3,68,Moderate,20.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 09:00 PM,2021,06,23,21,21.1,70,Moderate,21.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 10:00 PM,2021,06,23,22,19.9,67,Moderate,18.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-23 11:00 PM,2021,06,23,23,21.8,71,Moderate,25.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 12:00 AM,2021,06,24,00,29.8,88,Moderate,37.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 01:00 AM,2021,06,24,01,37.3,105,Unhealthy for Sensitive Groups,44.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 02:00 AM,2021,06,24,02,48.6,133,Unhealthy for Sensitive Groups,59.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 03:00 AM,2021,06,24,03,35.7,101,Unhealthy for Sensitive Groups,22.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 04:00 AM,2021,06,24,04,40.7,114,Unhealthy for Sensitive Groups,45.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 05:00 AM,2021,06,24,05,42.5,118,Unhealthy for Sensitive Groups,44.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 06:00 AM,2021,06,24,06,64.8,156,Unhealthy,87.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 07:00 AM,2021,06,24,07,47.6,131,Unhealthy for Sensitive Groups,30.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 08:00 AM,2021,06,24,08,34.1,97,Moderate,20.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 09:00 AM,2021,06,24,09,29.8,88,Moderate,25.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 10:00 AM,2021,06,24,10,30.6,90,Moderate,31.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 11:00 AM,2021,06,24,11,28.7,86,Moderate,26.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 12:00 PM,2021,06,24,12,32.7,94,Moderate,36.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 01:00 PM,2021,06,24,13,28.8,86,Moderate,25.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 02:00 PM,2021,06,24,14,26.2,81,Moderate,23.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 03:00 PM,2021,06,24,15,23.6,75,Moderate,21.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 04:00 PM,2021,06,24,16,21.8,71,Moderate,19.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 05:00 PM,2021,06,24,17,20.7,69,Moderate,19.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 06:00 PM,2021,06,24,18,19.1,66,Moderate,17.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 07:00 PM,2021,06,24,19,18.6,65,Moderate,18.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 08:00 PM,2021,06,24,20,19.8,67,Moderate,20.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 09:00 PM,2021,06,24,21,20.5,69,Moderate,21.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 10:00 PM,2021,06,24,22,24.8,78,Moderate,29.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-24 11:00 PM,2021,06,24,23,27.8,84,Moderate,30.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 12:00 AM,2021,06,25,00,26.9,82,Moderate,26.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 01:00 AM,2021,06,25,01,26.2,81,Moderate,25.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 02:00 AM,2021,06,25,02,28.7,86,Moderate,31.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 03:00 AM,2021,06,25,03,27.4,83,Moderate,25.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 04:00 AM,2021,06,25,04,39.8,112,Unhealthy for Sensitive Groups,52.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 05:00 AM,2021,06,25,05,43.2,120,Unhealthy for Sensitive Groups,46.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 06:00 AM,2021,06,25,06,51.0,139,Unhealthy for Sensitive Groups,58.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 07:00 AM,2021,06,25,07,48.0,132,Unhealthy for Sensitive Groups,45.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 08:00 AM,2021,06,25,08,49.2,135,Unhealthy for Sensitive Groups,50.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 09:00 AM,2021,06,25,09,52.0,142,Unhealthy for Sensitive Groups,54.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 10:00 AM,2021,06,25,10,42.7,119,Unhealthy for Sensitive Groups,33.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 11:00 AM,2021,06,25,11,36.5,103,Unhealthy for Sensitive Groups,30.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 12:00 PM,2021,06,25,12,33.4,96,Moderate,30.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 01:00 PM,2021,06,25,13,27.3,83,Moderate,21.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 02:00 PM,2021,06,25,14,25.9,80,Moderate,24.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 03:00 PM,2021,06,25,15,28.4,85,Moderate,30.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 04:00 PM,2021,06,25,16,27.7,84,Moderate,27.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 05:00 PM,2021,06,25,17,30.7,90,Moderate,33.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 06:00 PM,2021,06,25,18,28.3,85,Moderate,25.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 07:00 PM,2021,06,25,19,25.9,80,Moderate,23.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 08:00 PM,2021,06,25,20,25.8,80,Moderate,25.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 09:00 PM,2021,06,25,21,27.0,82,Moderate,28.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 10:00 PM,2021,06,25,22,25.2,79,Moderate,22.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-25 11:00 PM,2021,06,25,23,24.4,77,Moderate,23.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-26 12:00 AM,2021,06,26,00,23.9,76,Moderate,23.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-26 01:00 AM,2021,06,26,01,24.3,77,Moderate,24.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-26 02:00 AM,2021,06,26,02,25.3,79,Moderate,27.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-26 03:00 AM,2021,06,26,03,24.9,78,Moderate,24.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-26 04:00 AM,2021,06,26,04,26.8,82,Moderate,30.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-26 05:00 AM,2021,06,26,05,25.8,80,Moderate,24.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-06-26 06:00 AM,2021,06,26,06,25.7,80,Moderate,25.5,UG/M3,1 Hr,Valid
